400
64	1	100	100	100	100	100	100	100	100	100	100
65	1	100	100	100	100	100	100	100	100	100	100
66	1	100	100	100	100	100	100	100	100	100	100
67	1	100	100	100	100	100	100	100	100	100	100
68	1	100	100	100	100	100	100	100	100	100	100
69	1	100	100	100	100	100	100	100	100	100	100
70	1	100	100	100	100	100	100	100	100	100	100
71	1	100	100	100	100	100	100	100	100	100	100
72	1	100	100	100	100	100	100	100	100	100	100
73	1	100	100	100	100	100	100	100	100	100	100
74	1	100	100	100	100	100	100	100	100	100	100
75	1	100	100	100	100	100	100	100	100	100	100
76	1	100	100	100	100	100	100	100	100	100	100
77	1	100	100	100	100	100	100	100	100	100	100
78	1	100	100	100	100	100	100	100	100	100	100
79	1	100	100	100	100	100	100	100	100	100	100
80	1	100	100	100	100	100	100	100	100	100	100
81	1	100	100	100	100	100	100	100	100	100	100
82	1	100	100	100	100	100	100	100	100	100	100
83	1	100	100	100	100	100	100	100	100	100	100
84	1	100	100	100	100	100	100	100	100	100	100
85	1	100	100	100	100	100	100	100	100	100	100
86	1	100	100	100	100	100	100	100	100	100	100
87	1	100	100	100	100	100	100	100	100	100	100
88	1	100	100	100	100	100	100	100	100	100	100
89	1	100	100	100	100	100	100	100	100	100	100
90	1	100	100	100	100	100	100	100	100	100	100
91	1	100	100	100	100	100	100	100	100	100	100
92	1	100	100	100	100	100	100	100	100	100	100
93	1	100	100	100	100	100	100	100	100	100	100
94	1	100	100	100	100	100	100	100	100	100	100
95	1	100	100	100	100	100	100	100	100	100	100
96	1	100	100	100	100	100	100	100	100	100	100
97	1	100	100	100	100	100	100	100	100	100	100
98	1	100	100	100	100	100	100	100	100	100	100
99	1	100	100	100	100	100	100	100	100	100	100
100	1	100	100	100	100	100	100	100	100	100	100
100	1	100	100	100	100	100	100	100	100	100	100
100	2	100	100	100	100	100	100	100	100	100	100
100	3	100	100	100	100	100	100	100	100	100	100
100	4	100	100	100	100	100	100	100	100	100	100
100	5	100	100	100	100	100	100	100	100	100	100
100	6	100	100	100	100	100	100	100	100	100	100
100	7	100	100	100	100	100	100	100	100	100	100
100	8	100	100	100	100	100	100	100	100	100	100
100	9	100	100	100	100	100	100	100	100	100	100
100	10	100	100	100	100	100	100	100	100	100	100
100	11	100	100	100	100	100	100	100	100	100	100
100	12	100	100	100	100	100	100	100	100	100	100
100	13	100	100	100	100	100	100	100	100	100	100
100	14	100	100	100	100	100	100	100	100	100	100
100	15	100	100	100	100	100	100	100	100	100	100
100	16	100	100	100	100	100	100	100	100	100	100
100	17	100	100	100	100	100	100	100	100	100	100
100	18	100	100	100	100	100	100	100	100	100	100
100	19	100	100	100	100	100	100	100	100	100	100
100	20	100	100	100	100	100	100	100	100	100	100
100	21	100	100	100	100	100	100	100	100	100	100
100	22	100	100	100	100	100	100	100	100	100	100
100	23	100	100	100	100	100	100	100	100	100	100
100	24	100	100	100	100	100	100	100	100	100	100
100	25	100	100	100	100	100	100	100	100	100	100
100	26	100	100	100	100	100	100	100	100	100	100
100	27	100	100	100	100	100	100	100	100	100	100
100	28	100	100	100	100	100	100	100	100	100	100
100	29	100	100	100	100	100	100	100	100	100	100
100	30	100	100	100	100	100	100	100	100	100	100
100	31	100	100	100	100	100	100	100	100	100	100
100	32	100	100	100	100	100	100	100	100	100	100
100	33	100	100	100	100	100	100	100	100	100	100
100	34	100	100	100	100	100	100	100	100	100	100
100	35	100	100	100	100	100	100	100	100	100	100
100	36	100	100	100	100	100	100	100	100	100	100
100	37	100	100	100	100	100	100	100	100	100	100
100	38	100	100	100	100	100	100	100	100	100	100
100	39	100	100	100	100	100	100	100	100	100	100
100	40	100	100	100	100	100	100	100	100	100	100
100	41	100	100	100	100	100	100	100	100	100	100
100	42	100	100	100	100	100	100	100	100	100	100
100	43	100	100	100	100	100	100	100	100	100	100
100	44	100	100	100	100	100	100	100	100	100	100
100	45	100	100	100	100	100	100	100	100	100	100
100	46	100	100	100	100	100	100	100	100	100	100
100	47	100	100	100	100	100	100	100	100	100	100
100	48	100	100	100	100	100	100	100	100	100	100
100	49	100	100	100	100	100	100	100	100	100	100
100	50	100	100	100	100	100	100	100	100	100	100
100	51	100	100	100	100	100	100	100	100	100	100
100	52	100	100	100	100	100	100	100	100	100	100
100	53	100	100	100	100	100	100	100	100	100	100
100	54	100	100	100	100	100	100	100	100	100	100
100	55	100	100	100	100	100	100	100	100	100	100
100	56	100	100	100	100	100	100	100	100	100	100
100	57	100	100	100	100	100	100	100	100	100	100
100	58	100	100	100	100	100	100	100	100	100	100
100	59	100	100	100	100	100	100	100	100	100	100
100	60	100	100	100	100	100	100	100	100	100	100
100	61	100	100	100	100	100	100	100	100	100	100
100	62	100	100	100	100	100	100	100	100	100	100
100	63	100	100	100	100	100	100	100	100	100	100
100	64	100	100	100	100	100	100	100	100	100	100
100	65	100	100	100	100	100	100	100	100	100	100
100	66	100	100	100	100	100	100	100	100	100	100
100	67	100	100	100	100	100	100	100	100	100	100
100	68	100	100	100	100	100	100	100	100	100	100
100	69	100	100	100	100	100	100	100	100	100	100
100	70	100	100	100	100	100	100	100	100	100	100
100	71	100	100	100	100	100	100	100	100	100	100
100	72	100	100	100	100	100	100	100	100	100	100
100	73	100	100	100	100	100	100	100	100	100	100
100	74	100	100	100	100	100	100	100	100	100	100
100	75	100	100	100	100	100	100	100	100	100	100
100	76	100	100	100	100	100	100	100	100	100	100
100	77	100	100	100	100	100	100	100	100	100	100
100	78	100	100	100	100	100	100	100	100	100	100
100	79	100	100	100	100	100	100	100	100	100	100
100	80	100	100	100	100	100	100	100	100	100	100
100	81	100	100	100	100	100	100	100	100	100	100
100	82	100	100	100	100	100	100	100	100	100	100
100	83	100	100	100	100	100	100	100	100	100	100
100	84	100	100	100	100	100	100	100	100	100	100
100	85	100	100	100	100	100	100	100	100	100	100
100	86	100	100	100	100	100	100	100	100	100	100
100	87	100	100	100	100	100	100	100	100	100	100
100	88	100	100	100	100	100	100	100	100	100	100
100	89	100	100	100	100	100	100	100	100	100	100
100	90	100	100	100	100	100	100	100	100	100	100
100	91	100	100	100	100	100	100	100	100	100	100
100	92	100	100	100	100	100	100	100	100	100	100
100	93	100	100	100	100	100	100	100	100	100	100
100	94	100	100	100	100	100	100	100	100	100	100
100	95	100	100	100	100	100	100	100	100	100	100
100	96	100	100	100	100	100	100	100	100	100	100
100	97	100	100	100	100	100	100	100	100	100	100
100	98	100	100	100	100	100	100	100	100	100	100
100	99	100	100	100	100	100	100	100	100	100	100
100	100	100	100	100	100	100	100	100	100	100	100
1	1	100	100	100	100	100	100	100	100	100	100
2	1	100	100	100	100	100	100	100	100	100	100
3	1	100	100	100	100	100	100	100	100	100	100
4	1	100	100	100	100	100	100	100	100	100	100
5	1	100	100	100	100	100	100	100	100	100	100
6	1	100	100	100	100	100	100	100	100	100	100
7	1	100	100	100	100	100	100	100	100	100	100
8	1	100	100	100	100	100	100	100	100	100	100
9	1	100	100	100	100	100	100	100	100	100	100
10	1	100	100	100	100	100	100	100	100	100	100
11	1	100	100	100	100	100	100	100	100	100	100
12	1	100	100	100	100	100	100	100	100	100	100
13	1	100	100	100	100	100	100	100	100	100	100
14	1	100	100	100	100	100	100	100	100	100	100
15	1	100	100	100	100	100	100	100	100	100	100
16	1	100	100	100	100	100	100	100	100	100	100
17	1	100	100	100	100	100	100	100	100	100	100
18	1	100	100	100	100	100	100	100	100	100	100
19	1	100	100	100	100	100	100	100	100	100	100
20	1	100	100	100	100	100	100	100	100	100	100
21	1	100	100	100	100	100	100	100	100	100	100
22	1	100	100	100	100	100	100	100	100	100	100
23	1	100	100	100	100	100	100	100	100	100	100
24	1	100	100	100	100	100	100	100	100	100	100
25	1	100	100	100	100	100	100	100	100	100	100
26	1	100	100	100	100	100	100	100	100	100	100
27	1	100	100	100	100	100	100	100	100	100	100
28	1	100	100	100	100	100	100	100	100	100	100
29	1	100	100	100	100	100	100	100	100	100	100
30	1	100	100	100	100	100	100	100	100	100	100
31	1	100	100	100	100	100	100	100	100	100	100
32	1	100	100	100	100	100	100	100	100	100	100
33	1	100	100	100	100	100	100	100	100	100	100
34	1	100	100	100	100	100	100	100	100	100	100
35	1	100	100	100	100	100	100	100	100	100	100
36	1	100	100	100	100	100	100	100	100	100	100
37	1	100	100	100	100	100	100	100	100	100	100
38	1	100	100	100	100	100	100	100	100	100	100
39	1	100	100	100	100	100	100	100	100	100	100
40	1	100	100	100	100	100	100	100	100	100	100
41	1	100	100	100	100	100	100	100	100	100	100
42	1	100	100	100	100	100	100	100	100	100	100
43	1	100	100	100	100	100	100	100	100	100	100
44	1	100	100	100	100	100	100	100	100	100	100
45	1	100	100	100	100	100	100	100	100	100	100
46	1	100	100	100	100	100	100	100	100	100	100
47	1	100	100	100	100	100	100	100	100	100	100
48	1	100	100	100	100	100	100	100	100	100	100
49	1	100	100	100	100	100	100	100	100	100	100
50	1	100	100	100	100	100	100	100	100	100	100
51	1	100	100	100	100	100	100	100	100	100	100
52	1	100	100	100	100	100	100	100	100	100	100
53	1	100	100	100	100	100	100	100	100	100	100
54	1	100	100	100	100	100	100	100	100	100	100
55	1	100	100	100	100	100	100	100	100	100	100
56	1	100	100	100	100	100	100	100	100	100	100
57	1	100	100	100	100	100	100	100	100	100	100
58	1	100	100	100	100	100	100	100	100	100	100
59	1	100	100	100	100	100	100	100	100	100	100
60	1	100	100	100	100	100	100	100	100	100	100
61	1	100	100	100	100	100	100	100	100	100	100
62	1	100	100	100	100	100	100	100	100	100	100
63	1	100	100	100	100	100	100	100	100	100	100
64	1	100	100	100	100	100	100	100	100	100	100
65	1	100	100	100	100	100	100	100	100	100	100
66	1	100	100	100	100	100	100	100	100	100	100
67	1	100	100	100	100	100	100	100	100	100	100
68	1	100	100	100	100	100	100	100	100	100	100
69	1	100	100	100	100	100	100	100	100	100	100
70	1	100	100	100	100	100	100	100	100	100	100
71	1	100	100	100	100	100	100	100	100	100	100
72	1	100	100	100	100	100	100	100	100	100	100
73	1	100	100	100	100	100	100	100	100	100	100
74	1	100	100	100	100	100	100	100	100	100	100
75	1	100	100	100	100	100	100	100	100	100	100
76	1	100	100	100	100	100	100	100	100	100	100
77	1	100	100	100	100	100	100	100	100	100	100
78	1	100	100	100	100	100	100	100	100	100	100
79	1	100	100	100	100	100	100	100	100	100	100
80	1	100	100	100	100	100	100	100	100	100	100
81	1	100	100	100	100	100	100	100	100	100	100
82	1	100	100	100	100	100	100	100	100	100	100
83	1	100	100	100	100	100	100	100	100	100	100
84	1	100	100	100	100	100	100	100	100	100	100
85	1	100	100	100	100	100	100	100	100	100	100
86	1	100	100	100	100	100	100	100	100	100	100
87	1	100	100	100	100	100	100	100	100	100	100
88	1	100	100	100	100	100	100	100	100	100	100
89	1	100	100	100	100	100	100	100	100	100	100
90	1	100	100	100	100	100	100	100	100	100	100
91	1	100	100	100	100	100	100	100	100	100	100
92	1	100	100	100	100	100	100	100	100	100	100
93	1	100	100	100	100	100	100	100	100	100	100
94	1	100	100	100	100	100	100	100	100	100	100
95	1	100	100	100	100	100	100	100	100	100	100
96	1	100	100	100	100	100	100	100	100	100	100
97	1	100	100	100	100	100	100	100	100	100	100
98	1	100	100	100	100	100	100	100	100	100	100
99	1	100	100	100	100	100	100	100	100	100	100
100	1	100	100	100	100	100	100	100	100	100	100
